Month,Machine,Product,Sales,Profit,Units,AvgPrice,ProfitPerUnit,SPI_Units,SPI_Profit,SPI_Final
45658,DPMall,Al Ain can,89,89,33,2.696969697,2.696969697,6.991525424,10.85365854,8.729485325
45658,DPMall,Al Nada cake,163,163,163,1,1,34.53389831,19.87804878,27.93876602
45658,DPMall,Boss Energy drink,48,48,16,3,3,3.389830508,5.853658537,4.498553121
45658,DPMall,Dark blue energy,57,57,19,3,3,4.025423729,6.951219512,5.342031831
45658,DPMall,Donut cake,80,80,80,1,1,16.94915254,9.756097561,13.7122778
45658,DPMall,Freez drink,95,95,21,4.523809524,4.523809524,4.449152542,11.58536585,7.660448532
45658,DPMall,Gardena,101,101,21,4.80952381,4.80952381,4.449152542,12.31707317,7.989716825
45658,DPMall,GoOn Energy chocolate,3,3,1,3,3,0.2118644068,0.3658536585,0.2811595701
45658,DPMall,Green,181,181,46,3.934782609,3.934782609,9.745762712,22.07317073,15.29309632
45658,DPMall,Laviva,566,566,283,2,2,59.95762712,69.02439024,64.03767053
45658,DPMall,Masa suntop,333,333,320,1.040625,1.040625,67.79661017,40.6097561,55.56252584
45658,DPMall,Milk & cereals loacker,19,19,7,2.714285714,2.714285714,1.483050847,2.317073171,1.858360893
45658,DPMall,Mr Crunch,420,420,108,3.888888889,3.888888889,22.88135593,51.2195122,35.63352625
45658,DPMall,Mr Crunch cheez top,200,200,50,4,4,10.59322034,24.3902439,16.80188094
45658,DPMall,Roshen Chocolate,97,97,34,2.852941176,2.852941176,7.203389831,11.82926829,9.285035138
45658,DPMall,SunTop Saudi,396,396,396,1,1,83.89830508,48.29268293,67.87577511
45658,DPMall,Takis,820,820,46,17.82608696,17.82608696,9.745762712,100,50.36016949
45658,DPMall,Tiger Medium 16,77,77,19,4.052631579,4.052631579,4.025423729,9.390243902,6.439592807
45658,DPMall,Tiger Small,6,6,2,3,3,0.4237288136,0.7317073171,0.5623191401
45658,DPMall,Tiger excellence *10,430,430,88,4.886363636,4.886363636,18.6440678,52.43902439,33.85179826
45658,DPMall,Wafe up extra,146,146,71,2.056338028,2.056338028,15.04237288,17.80487805,16.28550021
45658,DPMall,Wanted chocolate,28,28,14,2,2,2.966101695,3.414634146,3.167941298
45658,DPMall,Water,472,472,472,1,1,100,57.56097561,80.90243902
45658,DPMall,Wild Power Energy 500ml,330,330,66,5,5,13.98305085,40.24390244,25.80043406
45658,DPMall,Wild Power Energy drink,185,185,61,3.032786885,3.032786885,12.92372881,22.56097561,17.26048987
45658,DPMall,X!R,583,583,144,4.048611111,4.048611111,30.50847458,71.09756098,48.77356346
45658,DPMall,X!R 500ml,153,153,24,6.375,6.375,5.084745763,18.65853659,11.19295163
45658,DPMall,drFood Stix,113,113,43,2.627906977,2.627906977,9.110169492,13.7804878,11.21181273
45658,DPMall,festa,6,6,2,3,3,0.4237288136,0.7317073171,0.5623191401
45658,DPMall,kinza,58,58,29,2,2,6.144067797,7.073170732,6.562164117
45658,DPMall,maxxx chips 65g,392,392,79,4.962025316,4.962025316,16.73728814,47.80487805,30.7177036
45658,DPMall,mr bite,93,93,47,1.978723404,1.978723404,9.957627119,11.34146341,10.58035345
45658,DPMall,ono cake,88,88,88,1,1,18.6440678,10.73170732,15.08350558
45658,DPMall,popcorn funday,190,190,38,5,5,8.050847458,23.17073171,14.85479537
45658,DPMall,popcorn pizza funday,15,15,3,5,5,0.6355932203,1.829268293,1.172747003
45658,DPMall,sitos 90g,59,59,10,5.9,5.9,2.118644068,7.195121951,4.403059115
45658,DPMall,tiger chips *12,608,608,152,4,4,32.20338983,74.14634146,51.07771807
45689,DPMall,Al Ain can,57,57,19,3,3,5.23415978,7.421875,6.218631629
45689,DPMall,Boss Energy drink,57,57,19,3,3,5.23415978,7.421875,6.218631629
45689,DPMall,Freez drink,105,105,21,5,5,5.785123967,13.671875,9.334161932
45689,DPMall,Gardena,79,79,18,4.388888889,4.388888889,4.958677686,10.28645833,7.356178977
45689,DPMall,Green,68,68,17,4,4,4.683195592,8.854166667,6.560132576
45689,DPMall,Laviva,80,80,40,2,2,11.01928375,10.41666667,10.74810606
45689,DPMall,Marshmellow sweetBag,27,27,9,3,3,2.479338843,3.515625,2.945667614
45689,DPMall,Masa suntop,218,218,201,1.084577114,1.084577114,55.37190083,28.38541667,43.22798295
45689,DPMall,Milk & cereals loacker,18,18,6,3,3,1.652892562,2.34375,1.963778409
45689,DPMall,Mr Crunch,443,443,107,4.140186916,4.140186916,29.47658402,57.68229167,42.16915246
45689,DPMall,Mr Crunch cheez top,200,200,50,4,4,13.77410468,26.04166667,19.29450758
45689,DPMall,Roshen Chocolate,87,87,29,3,3,7.988980716,11.328125,9.491595644
45689,DPMall,Spuds noraml,41,41,8,5.125,5.125,2.203856749,5.338541667,3.614464962
45689,DPMall,SunTop Saudi,313,313,313,1,1,86.22589532,40.75520833,65.76408617
45689,DPMall,Takis,768,768,40,19.2,19.2,11.01928375,100,51.06060606
45689,DPMall,Tiger Medium 16,93,93,31,3,3,8.539944904,12.109375,10.14618845
45689,DPMall,Tiger excellence *10,268,268,54,4.962962963,4.962962963,14.87603306,34.89583333,23.88494318
45689,DPMall,Tiger excellence super jambo,50,50,10,5,5,2.754820937,6.510416667,4.444839015
45689,DPMall,Wafe up extra,138,138,69,2,2,19.00826446,17.96875,18.54048295
45689,DPMall,Water,334,334,334,1,1,92.01101928,43.48958333,70.17637311
45689,DPMall,Wild Power Energy 500ml,40,40,8,5,5,2.203856749,5.208333333,3.555871212
45689,DPMall,Wild Power Energy drink,138,138,46,3,3,12.67217631,17.96875,15.05563447
45689,DPMall,X!R,578,578,144,4.013888889,4.013888889,39.66942149,75.26041667,55.68536932
45689,DPMall,X!R 500ml,146,146,25,5.84,5.84,6.887052342,19.01041667,12.34256629
45689,DPMall,boba tea,48,48,4,12,12,1.101928375,6.25,3.418560606
45689,DPMall,bonart sour,138,138,34,4.058823529,4.058823529,9.366391185,17.96875,13.23745265
45689,DPMall,drFood Stix,105,105,35,3,3,9.641873278,13.671875,11.45537405
45689,DPMall,festa,21,21,7,3,3,1.928374656,2.734375,2.291074811
45689,DPMall,flik flak,363,363,363,1,1,100,47.265625,76.26953125
45689,DPMall,helo kitty,30,30,5,6,6,1.377410468,3.90625,2.515388258
45689,DPMall,kinder bueno,310,310,62,5,5,17.07988981,40.36458333,27.55800189
45689,DPMall,kinder country,57,57,19,3,3,5.23415978,7.421875,6.218631629
45689,DPMall,kinza,138,138,69,2,2,19.00826446,17.96875,18.54048295
45689,DPMall,m&m's,124,124,31,4,4,8.539944904,16.14583333,11.9625947
45689,DPMall,maxxx chips 65g,55,55,11,5,5,3.03030303,7.161458333,4.889322917
45689,DPMall,monster energy,9,9,1,9,9,0.2754820937,1.171875,0.6788589015
45689,DPMall,mr bite,198,198,95,2.084210526,2.084210526,26.1707989,25.78125,25.99550189
45689,DPMall,ono cake,61,61,61,1,1,16.80440771,7.942708333,12.81664299
45689,DPMall,pattes chips,78,78,13,6,6,3.581267218,10.15625,6.54000947
45689,DPMall,pepsi 500ml,108,108,36,3,3,9.917355372,14.0625,11.78267045
45689,DPMall,popcorn pizza funday,84,84,18,4.666666667,4.666666667,4.958677686,10.9375,7.649147727
45689,DPMall,pringles,6,6,1,6,6,0.2754820937,0.78125,0.5030776515
45689,DPMall,schweppers,24,24,8,3,3,2.203856749,3.125,2.618371212
45689,DPMall,shani 500ml,24,24,8,3,3,2.203856749,3.125,2.618371212
45689,DPMall,skittles,164,164,41,4,4,11.29476584,21.35416667,15.82149621
45689,DPMall,sprite,2,2,1,2,2,0.2754820937,0.2604166667,0.2687026515
45689,DPMall,tiger chips *12,691,691,174,3.971264368,3.971264368,47.9338843,89.97395833,66.85191761
45689,DPMall,vivaldi,44,44,22,2,2,6.060606061,5.729166667,5.911458333
45689,DPMall,xo energy,156,156,31,5.032258065,5.032258065,8.539944904,20.3125,13.8375947
45717,DPMall,Al rihan,90,90,90,1,1,15,7.481296758,11.61658354
45717,DPMall,Barbican,24,24,6,4,4,1,1.995012469,1.447755611
45717,DPMall,Chotos,100,100,28,3.571428571,3.571428571,4.666666667,8.312551953,6.307315046
45717,DPMall,Doritos nacho,1203,1203,302,3.983443709,3.983443709,50.33333333,100,72.68333333
45717,DPMall,Freez drink,40,40,8,5,5,1.333333333,3.325020781,2.229592685
45717,DPMall,Gardena,104,104,26,4,4,4.333333333,8.645054032,6.273607648
45717,DPMall,Green,24,24,6,4,4,1,1.995012469,1.447755611
45717,DPMall,Laviva,105,105,35,3,3,5.833333333,8.728179551,7.136014131
45717,DPMall,Masa suntop,106,106,106,1,1,17.66666667,8.811305071,13.68175395
45717,DPMall,Mr Crunch,145,145,35,4.142857143,4.142857143,5.833333333,12.05320033,8.632273483
45717,DPMall,Mr Crunch cheez top,8,8,2,4,4,0.3333333333,0.6650041563,0.4825852037
45717,DPMall,Spuds noraml,24,24,8,3,3,1.333333333,1.995012469,1.631088944
45717,DPMall,SunTop Saudi,341,341,341,1,1,56.83333333,28.34580216,44.01394431
45717,DPMall,Takis,428,428,23,18.60869565,18.60869565,3.833333333,35.57772236,18.1183084
45717,DPMall,Tiger *12,841,841,211,3.985781991,3.985781991,35.16666667,69.90856193,50.80051953
45717,DPMall,Tiger excellence *10,320,320,64,5,5,10.66666667,26.60016625,17.83674148
45717,DPMall,Wafe up extra,152,152,76,2,2,12.66666667,12.63507897,12.6524522
45717,DPMall,Water,600,600,600,1,1,100,49.87531172,77.44389027
45717,DPMall,Wild Power Energy 500ml,105,105,21,5,5,3.5,8.728179551,5.852680798
45717,DPMall,X!R,708,708,177,4,4,29.5,58.85286783,42.70879052
45717,DPMall,X!R 500ml,172,172,30,5.733333333,5.733333333,5,14.29758936,9.183915212
45717,DPMall,boba tea,96,96,8,12,12,1.333333333,7.980049875,4.324355777
45717,DPMall,bonart sour,275,275,57,4.824561404,4.824561404,9.5,22.85951787,15.51178304
45717,DPMall,flik flak,465,465,465,1,1,77.5,38.65336658,60.01901496
45717,DPMall,helo kitty,195,195,33,5.909090909,5.909090909,5.5,16.20947631,10.31926434
45717,DPMall,jelly candy,79,79,23,3.434782609,3.434782609,3.833333333,6.566916043,5.063445553
45717,DPMall,kinder bones,50,50,10,5,5,1.666666667,4.156275977,2.786990856
45717,DPMall,kinder bueno,475,475,95,5,5,15.83333333,39.48462178,26.47641313
45717,DPMall,kinder country,15,15,5,3,3,0.8333333333,1.246882793,1.01943059
45717,DPMall,kinza,78,78,39,2,2,6.5,6.483790524,6.492705736
45717,DPMall,kitkat,140,140,44,3.181818182,3.181818182,7.333333333,11.63757273,9.270241064
45717,DPMall,m&m's,180,180,45,4,4,7.5,14.96259352,10.85816708
45717,DPMall,maxBrew,6,6,1,6,6,0.1666666667,0.4987531172,0.3161055694
45717,DPMall,maxFly,28,28,7,4,4,1.166666667,2.327514547,1.689048213
45717,DPMall,maxxx chips 65g,28,28,7,4,4,1.166666667,2.327514547,1.689048213
45717,DPMall,monster energy,10,10,2,5,5,0.3333333333,0.8312551953,0.5573981712
45717,DPMall,mr bite,186,186,93,2,2,15.5,15.46134663,15.48260599
45717,DPMall,pattes chips,42,42,8,5.25,5.25,1.333333333,3.49127182,2.304405653
45717,DPMall,pepsi 500ml,144,144,48,3,3,8,11.97007481,9.786533666
45717,DPMall,prigles bugle,176,176,44,4,4,7.333333333,14.63009144,10.61687448
45717,DPMall,pringles,66,66,11,6,6,1.833333333,5.486284289,3.477161264
45717,DPMall,schweppers,72,72,24,3,3,4,5.985037406,4.893266833
45717,DPMall,shani 500ml,3,3,1,3,3,0.1666666667,0.2493765586,0.203886118
45717,DPMall,skittles,240,240,60,4,4,10,19.95012469,14.47755611
45717,DPMall,sprite,20,20,10,2,2,1.666666667,1.662510391,1.664796342
45717,DPMall,xo energy,150,150,30,5,5,5,12.46882793,8.360972569
45748,DPMall,Al rihan,156,156,156,1,1,21.91011236,6.800348736,15.11071873
45748,DPMall,Barbican,8,8,2,4,4,0.2808988764,0.3487358326,0.3114255067
45748,DPMall,Chotos,857,857,216,3.967592593,3.967592593,30.33707865,37.35832607,33.49663999
45748,DPMall,Doritos nacho,1227,1227,252,4.869047619,4.869047619,35.39325843,53.48735833,43.53560338
45748,DPMall,Freez drink,210,210,42,5,5,5.898876404,9.154315606,7.363824045
45748,DPMall,Gardena,40,40,10,4,4,1.404494382,1.743679163,1.557127533
45748,DPMall,Green,68,68,17,4,4,2.387640449,2.964254577,2.647116807
45748,DPMall,Laviva,246,246,82,3,3,11.51685393,10.72362685,11.15990175
45748,DPMall,Maltesers,115,115,23,5,5,3.230337079,5.013077594,4.03257031
45748,DPMall,Marshmellow sweetBag,208,208,57,3.649122807,3.649122807,8.005617978,9.067131648,8.483299129
45748,DPMall,Masa suntop,22,22,22,1,1,3.08988764,0.9590235397,2.130998795
45748,DPMall,Mr Crunch,683,683,170,4.017647059,4.017647059,23.87640449,29.77332171,26.53001724
45748,DPMall,SunTop,447,447,447,1,1,62.78089888,19.48561465,43.29802097
45748,DPMall,Takis,165,165,9,18.33333333,18.33333333,1.264044944,7.192676548,3.931929165
45748,DPMall,Tiger *12,2294,2294,499,4.597194389,4.597194389,70.08426966,100,83.54634831
45748,DPMall,Tiger excellence *10,511,511,109,4.688073394,4.688073394,15.30898876,22.27550131,18.44391941
45748,DPMall,Wafe up extra,263,263,120,2.191666667,2.191666667,16.85393258,11.4646905,14.42877364
45748,DPMall,Water,712,712,712,1,1,100,31.0374891,68.9668701
45748,DPMall,X!R,988,988,247,4,4,34.69101124,43.06887533,38.46105008
45748,DPMall,X!R 500ml,80,80,13,6.153846154,6.153846154,1.825842697,3.487358326,2.57352473
45748,DPMall,boba tea,84,84,7,12,12,0.9831460674,3.661726242,2.188507146
45748,DPMall,bonart sour,457,457,97,4.711340206,4.711340206,13.62359551,19.92153444,16.45766803
45748,DPMall,flik flak,566,566,566,1,1,79.49438202,24.67306016,54.82478718
45748,DPMall,helo kitty,219,219,32,6.84375,6.84375,4.494382022,9.546643418,6.76789965
45748,DPMall,kinder bones,481,481,97,4.958762887,4.958762887,13.62359551,20.96774194,16.9284614
45748,DPMall,kinder bueno,610,610,115,5.304347826,5.304347826,16.15168539,26.59110724,20.84942522
45748,DPMall,kinza,212,212,106,2,2,14.88764045,9.241499564,12.34687705
45748,DPMall,kitkat,148,148,37,4,4,5.196629213,6.451612903,5.761371874
45748,DPMall,m&m's,235,235,53,4.433962264,4.433962264,7.443820225,10.24411508,8.703952911
45748,DPMall,maxBrew,18,18,3,6,6,0.4213483146,0.7846556234,0.5848366035
45748,DPMall,maxFly,72,72,18,4,4,2.528089888,3.138622493,2.80282956
45748,DPMall,mr bite,248,248,124,2,2,17.41573034,10.81081081,14.44351655
45748,DPMall,pepsi 500ml,183,183,62,2.951612903,2.951612903,8.707865169,7.977332171,8.37912532
45748,DPMall,prigles bugle,417,417,101,4.128712871,4.128712871,14.18539326,18.17785527,15.98200117
45748,DPMall,real Doritos,64,64,9,7.111111111,7.111111111,1.264044944,2.789886661,1.950673716
45748,DPMall,schweppers,150,150,50,3,3,7.02247191,6.538796861,6.804818138
45748,DPMall,skittles,391,391,86,4.546511628,4.546511628,12.07865169,17.04446382,14.31326715
45748,DPMall,skittles drink,140,140,20,7,7,2.808988764,6.102877071,4.291238502
45748,DPMall,snickers,75,75,15,5,5,2.106741573,3.269398431,2.629937159
45748,DPMall,vitaGo,24,24,8,3,3,1.123595506,1.046207498,1.088770902
45748,DPMall,xo energy,110,110,22,5,5,3.08988764,4.795117698,3.857241167
45778,DPMall,Barbican,64,64,16,4,4,3.883495146,5.333333333,4.53592233
45778,DPMall,Chotos,98,98,23,4.260869565,4.260869565,5.582524272,8.166666667,6.74538835
45778,DPMall,Doritos Dinamita,96,96,8,12,12,1.941747573,8,4.667961165
45778,DPMall,Doritos nacho,1200,1200,240,5,5,58.25242718,100,77.03883495
45778,DPMall,Freez drink,90,90,18,5,5,4.368932039,7.5,5.777912621
45778,DPMall,Gardena,4,4,1,4,4,0.2427184466,0.3333333333,0.2834951456
45778,DPMall,Green,32,32,8,4,4,1.941747573,2.666666667,2.267961165
45778,DPMall,Laviva,105,105,35,3,3,8.495145631,8.75,8.609830097
45778,DPMall,Maltesers,230,230,46,5,5,11.16504854,19.16666667,14.7657767
45778,DPMall,Marshmellow sweetBag,56,56,16,3.5,3.5,3.883495146,4.666666667,4.23592233
45778,DPMall,Mr Crunch,28,28,7,4,4,1.699029126,2.333333333,1.984466019
45778,DPMall,SunTop,269,269,269,1,1,65.29126214,22.41666667,45.99769417
45778,DPMall,Takis,50,50,2,25,25,0.4854368932,4.166666667,2.141990291
45778,DPMall,Tiger *12,1172,1172,233,5.030042918,5.030042918,56.55339806,97.66666667,75.05436893
45778,DPMall,Wafe up extra,33,33,11,3,3,2.669902913,2.75,2.705946602
45778,DPMall,Water,416,416,412,1.009708738,1.009708738,100,34.66666667,70.6
45778,DPMall,X!R,644,644,161,4,4,39.0776699,53.66666667,45.64271845
45778,DPMall,bonart sour,260,260,52,5,5,12.62135922,21.66666667,16.69174757
45778,DPMall,flik flak,290,290,279,1.039426523,1.039426523,67.7184466,24.16666667,48.12014563
45778,DPMall,helo kitty,56,56,8,7,7,1.941747573,4.666666667,3.167961165
45778,DPMall,ifrui juice,24,24,12,2,2,2.912621359,2,2.501941748
45778,DPMall,kinder bueno,144,144,24,6,6,5.825242718,12,8.603883495
